bvid,title,date,seed_word,left,node,right
BV1aA411t7c5,【全弹幕装填】官号删前原片实况！马云“商业本身就是最大的公益”演讲,2020-05-17 06:40,工作,動力 善心 和善 用到 日常,工作,商業 最大 工藝 創造 價值
BV1aA411t7c5,【全弹幕装填】官号删前原片实况！马云“商业本身就是最大的公益”演讲,2020-05-17 06:40,工作,希望 無論 商業 工藝 無數,工作,生活 充滿 希望 謝謝
BV1pCuxzHEgT,用一顿砂锅美食治愈职场压力,2025-07-16 06:35,工作,哇呀 改了 解脱 保证 后庆,工作,中午饭 改干 起步 不解 大热天
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,工作,国外 尤其 欧美 发大 国家,工作,篮篮 比较 轻松 限制 加班
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,工作 篮篮 比较 轻松 限制,加班,福利 高修 价度 属于 活小前
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,一一 法律 允许 篮篮篮 推崇,加班,文化 加快 工作 节奏 外国
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,工作,篮篮篮 推崇 加班 文化 加快,工作,节奏 外国 员工 跳出 舒适
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,舒适 收效 中国 企业 毫无办法,公司,福利 善本 要求 之兴 中国
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,完全 不够 法律 进行 以性,加班,公司 网上 外国 员工 不少
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,不够 法律 进行 以性 加班,公司,网上 外国 员工 不少 中国
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,员工 中资企业 干着 最少 德务,公司,下班 私人 时间 领导 二年
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,时间 领导 二年 收拾 紧急,加班,公司 支付 加班费 德国 中资企业
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,领导 二年 收拾 紧急 加班,公司,支付 加班费 德国 中资企业 尤其
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,加班费 德国 中资企业 尤其 中小型,公司,下班 中国 员工 处理 工作
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,工作,公司 下班 中国 员工 处理,工作,加场 编费 不算 加班 不到
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,处理 工作 加场 编费 不算,加班,不到 加班费 中资企业 我想 不压
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,中资企业 我想 不压 外国 员工,加班,不敢 外国 员工 法律 工会
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,加班,员工 法律 工会 保护 强迫,加班,德国 老动局 律师 找上门 马上
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,工作,具有 法单 中国 员工 国外,工作,容易 不愿 惹事 拿捏 进行
BV15U4y167jt,中国企业，向国外输出996,2022-08-25 17:02,公司,进行 压障 考虑 常说 国外,公司,尽量 中资企业 对此
BV1MhNae6EHq,导演回答申公豹为什么结巴:职场压力，真的满满都是细节,2025-02-10 18:36,工作,把貨 成片 整體 希望 正面,工作,飛機 接白 生活 寶去 自業
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,公司,几点 下班 几点 这位 小姐姐,公司,人事 辛苦 辛苦 昨天 准点
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,公司,十点 十点 十点 十点 十点,公司,五点 下班 任务 玩家 火班
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,公司,火班 十点 十点 十点 一圈,公司,监控 准点 回家 回家 干什么
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,公司,休息 重要 休息 重要 那钱,公司,火是 再别 千万别 平时 面具
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,加班,教二 值钱 看一 一眼 不想,加班,不加 加班 员工 公司 不到
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,加班,看一 一眼 不想 加班 不加,加班,员工 公司 不到 原工 一期
BV1oB4y1u7Lo,《 9 9 6 ？福 报 ？呸 ！恶 心 ！》,2021-06-01 11:41,公司,不想 加班 不加 加班 员工,公司,不到 原工 一期 几月 毕业
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,应该 中小学 检父 大学生 生家,压力,改变 大学生 过于 莫于 不学
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,社会,大学生 过于 莫于 不学 无数,社会,竞争力 状态 过去 成为 打工
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,打工,社会 竞争力 状态 过去 成为,打工,人才 没弊 感谢 爸妈 早升
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,地域 增加 遇到 大学生 增加,压力,真是 倒霉 手推车 倒霉 在我看来
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,努力,关键 问题 标准 标准 普通人,努力,达到 近期 书画 科研成果 马书靠
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,努力,共需 相比 便是 想见 办法,努力,那怕 东西 同学 学刚 培养
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,工作,好崗位 攻击 可观 视识 足够,工作,足够 坐在 办公室 轻轻松松 个人
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,工作,个人 能力 断到 手附 体面,工作,工厂 确认 缺到 那有 办法
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,家压 解决 供需 问题 大学生,压力,不大 大学生 压力 纠业 形式
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,问题 大学生 压力 不大 大学生,压力,纠业 形式 心里有数 见到 大部分
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,考工 模式 父亲 比高 还好,压力,考验 学校 能过 资论 不够
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,努力,考验 学校 能过 资论 不够,努力,打着 就业 谎子 互联 骗子
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,稍微 有点 要求 大学生 决了,压力,不该 学生 应该 学校 应该
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,工作,重要 原因 不学 大学 东西,工作,用不上 大学 教学 社会 剧州
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,社会,东西 工作 用不上 大学 教学,社会,剧州 脱节 产严 脱节 核心
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,社会,抬抬 抬抬 我能 指望 适合,社会,竞争 学生 毕业 学校 学生
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,公司,正确 投资 风险管理 管理 开卡国,公司,哪六 资格 学生 创意 设文
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,公司,学校 打印 拉开 抽替 全是,公司,随便 协议 毕业 认的 那种
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,压力,那种 数据 实行 那根 没法,压力,动力 小区 大学 解决 共区
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,社会,文配 问题 荒谬 问题 学校,社会,结合 短期 方案 长绩 方案
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,工作,问题 解决 毕竟 大学 有限,工作,有限 看起来 很无解 共区 失衡
BV1G54y167xQ,【JUMP】大学生够惨了，别加压力了。,2020-11-26 14:59,工作,其他人 旧业 目的 踏踏实实 解决,工作,问题 解决 生活 问题 正确
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,,努力,环节 交律 努力 越交律 社会
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,努力 环节 交律,努力,越交律 社会 不停 发脉 交律
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,努力 环节 交律 努力 越交律,社会,不停 发脉 交律 古水 努力
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,社会 不停 发脉 交律 古水,努力,力据 现象 逐渐 普遍化 礼化
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,只能 普段 相内 施压 明明,社会,压力 总乖 看压 努力 消成
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,压力,普段 相内 施压 明明 社会,压力,总乖 看压 努力 消成 一只
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,明明 社会 压力 总乖 看压,努力,消成 一只 没上 进信 恨不得
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,性货 百度 聊聊 采过 总是,努力,没什么 效果 一号 交律 更加
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,没什么 效果 一号 交律 更加,努力,后来 明白 习交律生 努力 躺下来
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,更加 努力 后来 明白 习交律生,努力,躺下来 口气 聊过 短片 像是
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,像是 社首 衛生 老鼠 进入,社会,跟着 原来 前方 一趟 通往
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,不住 老鼠 上去 热情 越来越,社会,一边 鼓吹 努力 幸福 价值观
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,热情 越来越 社会 一边 鼓吹,努力,幸福 价值观 一边 费卖 努力
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,努力 幸福 价值观 一边 费卖,努力,就会调 交律 社会 企图 相信
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,一边 费卖 努力 就会调 交律,社会,企图 相信 压力 人人 顶得住
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,压力,就会调 交律 社会 企图 相信,压力,人人 顶得住 谁又能 获得 社会
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,压力 人人 顶得住 谁又能 获得,社会,资源 幸福 顶不住 就糊开 过苦
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,就糊开 过苦 热色 只能 不够,努力,所有人 生活 全福 价值 向下
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,全福 价值 向下 一边 不知,努力,一边 被动 结束 交律 老鼠
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,下来 休息 总是 小友 出现,努力,压力 动力 从来 告诉 选择
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,压力,休息 总是 小友 出现 努力,压力,动力 从来 告诉 选择 方向
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,选择,努力 压力 动力 从来 告诉,选择,方向 法律 顶住 压力 毕竟
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,压力,告诉 选择 方向 法律 顶住,压力,毕竟 造成 律师 努力 表现
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,顶住 压力 毕竟 造成 律师,努力,表现 总是 告诉 必须 努力
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,努力 表现 总是 告诉 必须,努力,努力 听课 上网 越读 一满书
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,表现 总是 告诉 必须 努力,努力,听课 上网 越读 一满书 难启到
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,一满书 难启到 实之性 作友 看起来,努力,真实 感受 压力 面前 问题
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,压力,作友 看起来 努力 真实 感受,压力,面前 问题 顶得住 顶不住 废物
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,加班,现象 知诅中 内脚 文化 天天,加班,终枉 单凶 养是 现都成 成为
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,公司,朋友 任务 观念 途徒 太深,公司,要求 太高 要求 太低 上班
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,说出 众多 网友 心声 竟然,努力,太拼 伤害 机会 世界 公平
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,这句 说出 竟然 处境 拆穿,社会,资源 分配机制 东西 努力 得到
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,努力,拆穿 社会 资源 分配机制 东西,努力,得到 社会 强调 有机 主义
BV1xV4y1b7rH,不是你抗压能力差，而是社会压力大！别再逼自己了，有毒的积极性只会让你“越努力越焦虑”！,2023-07-15 12:30,社会,资源 分配机制 东西 努力 得到,社会,强调 有机 主义 英雄 博恩
